access_day,access_hour,product_name,category_name,department_name,total_views,unique_visitors
2017-12-10,19,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,2,2
2017-12-10,20,adidas men's germany black crest away tee,girls' apparel,golf ,2,2
2017-12-10,20,bag boy m330 push cart,golf gloves,outdoors ,1,1
2017-12-10,20,cleveland golf women's 588 rtx cb satin chrom,golf apparel,outdoors ,1,1
2017-12-10,20,diamondback boys' insight 24 performance hybr,basketball,fitness ,1,1
2017-12-10,20,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-10,20,merrell women's siren mid waterproof hiking b,men's golf clubs,outdoors ,1,1
2017-12-10,20,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-12-10,20,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-10,20,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-12-10,20,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-10,20,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-12-10,20,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-12-10,20,team golf pittsburgh steelers putter grip,accessories,outdoors ,1,1
2017-12-10,20,titleist pro v1x golf balls,electronics,outdoors ,1,1
2017-12-10,20,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-10,20,under armour kids' mercenary slide,electronics,footwear ,1,1
2017-12-10,20,under armour women's micro g skulpt running s,boxing & mma,footwear ,1,1
2017-12-10,21,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-10,21,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-12-10,21,bushnell pro x7 jolt slope rangefinder,kids' golf clubs,outdoors ,1,1
2017-12-10,21,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,5,5
2017-12-10,21,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,3,3
2017-12-10,21,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-12-10,21,garmin approach s3 golf gps watch,trade-in,outdoors ,1,1
2017-12-10,21,nike men's cj elite 2 td football cleat,men's footwear,apparel ,3,3
2017-12-10,21,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-10,21,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-10,21,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-12-10,21,nike men's free 5.0+ running shoe,cardio equipment,footwear ,2,2
2017-12-10,21,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-10,21,sole e35 elliptical,strength training,footwear ,2,2
2017-12-10,21,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-12-10,21,under armour girls' toddler spine surge runni,shop by sport,golf ,2,2
2017-12-10,21,under armour hustle storm medium duffle bag,fitness accessories,footwear ,2,2
2017-12-10,21,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-10,22,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-12-10,22,garmin approach s3 golf gps watch,trade-in,outdoors ,1,1
2017-12-10,22,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-10,22,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-12-10,22,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-10,22,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-12-10,22,team golf tennessee volunteers putter grip,accessories,outdoors ,1,1
2017-12-10,22,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-12-10,22,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-12-10,22,under armour women's micro g skulpt running s,boxing & mma,footwear ,1,1
2017-12-10,23,adidas kids' rg iii mid football cleat,featured shops,apparel ,3,3
2017-12-10,23,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-12-10,23,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,3,3
2017-12-10,23,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-10,23,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-12-10,23,mio alpha heart rate monitor/sport watch,kids' golf clubs,outdoors ,1,1
2017-12-10,23,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-12-10,23,nike men's comfort 2 slide,tennis & racquet,fitness ,2,2
2017-12-10,23,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-10,23,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-10,23,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-12-10,23,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,2,2
2017-12-10,23,perfect fitness perfect rip deck,cleats,apparel ,3,3
2017-12-10,23,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-12-11,6,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-11,6,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-12-11,6,bag boy m330 push cart,golf gloves,outdoors ,1,1
2017-12-11,6,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,3,3
2017-12-11,6,diamondback boys' insight 24 performance hybr,basketball,fitness ,1,1
2017-12-11,6,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-11,6,garmin forerunner 910xt gps watch,kids' golf clubs,outdoors ,1,1
2017-12-11,6,lija women's mid-length panel golf shorts,golf shoes,outdoors ,1,1
2017-12-11,6,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-11,6,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-11,6,pelican sunstream 100 kayak,water sports,fan shop ,3,3
2017-12-11,6,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-11,6,the north face women's recon backpack,hunting & shooting,fan shop ,2,2
2017-12-11,6,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-11,6,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-11,7,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-11,7,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-12-11,7,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-11,7,glove it urban brick golf towel,trade-in,outdoors ,1,1
2017-12-11,7,nike men's dri-fit victory golf polo,women's apparel,golf ,3,3
2017-12-11,7,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-12-11,7,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-11,7,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-11,7,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-11,7,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-11,7,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-11,7,under armour men's tech ii t-shirt,lacrosse,fitness ,3,3
2017-12-11,8,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-11,8,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-12-11,8,field & stream sportsman 16 gun fire safe,fishing,fan shop ,3,3
2017-12-11,8,hirzl women's soffft flex golf glove,golf balls,outdoors ,1,1
2017-12-11,8,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-12-11,8,nike men's cj elite 2 td football cleat,men's footwear,apparel ,3,2
2017-12-11,8,nike men's comfort 2 slide,tennis & racquet,fitness ,2,2
2017-12-11,8,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-11,8,nike men's free 5.0+ running shoe,cardio equipment,footwear ,2,2
2017-12-11,8,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,3,3
2017-12-11,8,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,2,2
2017-12-11,8,perfect fitness perfect rip deck,cleats,apparel ,2,2
2017-12-11,8,taylormade 2017 purelite stand bag,golf gloves,outdoors ,1,1
2017-12-11,8,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-11,8,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-12-11,8,under armour men's compression ev sl slide,electronics,footwear ,1,1
2017-12-11,8,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-11,8,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,1,1
2017-12-11,9,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-12-11,9,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-12-11,9,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-12-11,9,bridgestone e6 straight distance nfl san dieg,electronics,outdoors ,1,1
2017-12-11,9,cleveland golf women's 588 rtx cb satin chrom,golf apparel,outdoors ,1,1
2017-12-11,9,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-11,9,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-12-11,9,merrell women's grassbow sport hiking shoe,men's golf clubs,outdoors ,1,1
2017-12-11,9,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-11,9,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-11,9,nike men's fingertrap max training shoe,soccer,fitness ,2,2
2017-12-11,9,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-11,9,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-12-11,9,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-11,9,perfect fitness perfect rip deck,cleats,apparel ,4,4
2017-12-11,9,team golf new england patriots putter grip,accessories,outdoors ,1,1
2017-12-11,9,top flite women's 2017 xl hybrid,golf apparel,outdoors ,1,1
2017-12-11,9,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-12-11,9,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,1,1
2017-12-11,10,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-11,10,bridgestone e6 straight distance nfl san dieg,electronics,outdoors ,1,1
2017-12-11,10,bridgestone e6 straight distance nfl tennesse,electronics,outdoors ,1,1
2017-12-11,10,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-11,10,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-12-11,10,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-12-11,10,lija women's eyelet sleeveless golf polo,golf shoes,outdoors ,1,1
2017-12-11,10,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-12-11,10,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,2,2
2017-12-11,10,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-12-11,10,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-11,10,perfect fitness perfect rip deck,cleats,apparel ,3,3
2017-12-11,10,titleist pro v1x golf balls,electronics,outdoors ,1,1
2017-12-11,10,tyr boys' team digi jammer,girls' apparel,golf ,2,2
2017-12-11,10,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-11,10,under armour kids' mercenary slide,electronics,footwear ,1,1
2017-12-11,10,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-11,11,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-11,11,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,2,2
2017-12-11,11,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-11,11,fitbit the one wireless activity & sleep trac,kids' golf clubs,outdoors ,1,1
2017-12-11,11,glove it urban brick golf towel,trade-in,outdoors ,1,1
2017-12-11,11,lija women's button golf dress,golf shoes,outdoors ,1,1
2017-12-11,11,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-12-11,11,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-12-11,11,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-11,11,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-11,11,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-11,11,pelican sunstream 100 kayak,water sports,fan shop ,2,2
2017-12-11,11,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-11,11,sole e25 elliptical,basketball,fitness ,1,1
2017-12-11,11,top flite women's 2017 xl hybrid,golf apparel,outdoors ,1,1
2017-12-11,11,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-12-11,11,under armour women's micro g skulpt running s,boxing & mma,footwear ,2,2
2017-12-11,12,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-12-11,12,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-12-11,12,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,2,2
2017-12-11,12,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-12-11,12,field & stream sportsman 16 gun fire safe,fishing,fan shop ,2,2
2017-12-11,12,glove it urban brick golf towel,trade-in,outdoors ,1,1
2017-12-11,12,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-12-11,12,merrell women's siren mid waterproof hiking b,men's golf clubs,outdoors ,1,1
2017-12-11,12,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-12-11,12,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-11,12,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,3,3
2017-12-11,12,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-11,12,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-12-11,13,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-11,13,adidas men's germany black crest away tee,girls' apparel,golf ,2,2
2017-12-11,13,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-12-11,13,diamondback boys' insight 24 performance hybr,basketball,fitness ,1,1
2017-12-11,13,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,2,2
2017-12-11,13,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-12-11,13,nike men's cj elite 2 td football cleat,men's footwear,apparel ,3,3
2017-12-11,13,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-11,13,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-11,13,stiga master series st3100 competition indoor,hockey,fitness ,2,2
2017-12-11,13,team golf pittsburgh steelers putter grip,accessories,outdoors ,1,1
2017-12-11,13,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-12-11,13,top flite women's 2017 xl hybrid,golf apparel,outdoors ,1,1
2017-12-11,13,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-11,13,under armour hustle storm medium duffle bag,fitness accessories,footwear ,4,4
2017-12-11,13,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,1,1
2017-12-11,14,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-11,14,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-11,14,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-11,14,garmin approach s3 golf gps watch,trade-in,outdoors ,1,1
2017-12-11,14,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-12-11,14,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,2,2
2017-12-11,14,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,2,2
2017-12-11,14,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-11,14,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-11,15,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-12-11,15,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-12-11,15,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-11,15,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-11,15,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,3,3
2017-12-11,15,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-11,15,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-11,15,sole e25 elliptical,basketball,fitness ,1,1
2017-12-11,15,team golf texas longhorns putter grip,accessories,outdoors ,1,1
2017-12-11,15,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-11,15,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-12-11,16,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-11,16,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-11,16,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-11,16,nike dri-fit crew sock 6 pack,hockey,fitness ,3,3
2017-12-11,16,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-11,16,nike men's dri-fit victory golf polo,women's apparel,golf ,4,4
2017-12-11,16,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-11,16,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,4,4
2017-12-11,16,ogio race golf shoes,golf bags & carts,outdoors ,3,3
2017-12-11,16,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-11,16,perfect fitness perfect rip deck,cleats,apparel ,2,2
2017-12-11,16,under armour girls' toddler spine surge runni,shop by sport,golf ,3,3
2017-12-11,16,under armour kids' mercenary slide,electronics,footwear ,1,1
2017-12-11,16,under armour men's tech ii t-shirt,lacrosse,fitness ,2,2
2017-12-11,16,under armour women's ignite slide,electronics,footwear ,1,1
2017-12-11,17,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-12-11,17,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,2,2
2017-12-11,17,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-11,17,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-12-11,17,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-11,17,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-11,17,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-12-11,17,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,2,2
2017-12-11,17,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-11,17,polar ft4 heart rate monitor,kids' golf clubs,outdoors ,1,1
2017-12-11,17,team golf new england patriots putter grip,accessories,outdoors ,1,1
2017-12-11,17,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-12-11,17,titleist pro v1x golf balls,electronics,outdoors ,1,1
2017-12-11,17,under armour kids' mercenary slide,electronics,footwear ,3,3
2017-12-11,17,under armour women's micro g skulpt running s,boxing & mma,footwear ,3,3
2017-12-11,18,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-11,18,cleveland golf women's 588 rtx cb satin chrom,golf apparel,outdoors ,1,1
2017-12-11,18,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-12-11,18,nike men's cj elite 2 td football cleat,men's footwear,apparel ,2,2
2017-12-11,18,nike men's dri-fit victory golf polo,women's apparel,golf ,5,5
2017-12-11,18,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-12-11,18,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-11,18,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-12-11,18,taylormade 2017 purelite stand bag,golf gloves,outdoors ,1,1
2017-12-11,18,top flite women's 2017 xl hybrid,golf apparel,outdoors ,2,2
2017-12-11,18,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-11,18,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-12-11,18,under armour men's tech ii t-shirt,lacrosse,fitness ,2,2
2017-12-11,18,under armour women's micro g skulpt running s,boxing & mma,footwear ,1,1
2017-12-11,19,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-11,19,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-11,19,glove it urban brick golf towel,trade-in,outdoors ,1,1
2017-12-11,19,hirzl men's hybrid golf glove,golf balls,outdoors ,1,1
2017-12-11,19,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-12-11,19,nike men's comfort 2 slide,tennis & racquet,fitness ,2,2
2017-12-11,19,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-12-11,19,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-11,19,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,2,2
2017-12-11,19,sole e35 elliptical,strength training,footwear ,1,1
2017-12-11,19,team golf pittsburgh steelers putter grip,accessories,outdoors ,1,1
2017-12-11,19,top flite women's 2017 xl hybrid,golf apparel,outdoors ,1,1
2017-12-11,20,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-12-11,20,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-12-11,20,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,2,2
2017-12-11,20,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-11,20,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-12-11,20,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-12-11,20,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-11,20,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,3,3
2017-12-11,20,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-11,20,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-11,20,perfect fitness perfect rip deck,cleats,apparel ,4,4
2017-12-11,20,the north face women's recon backpack,hunting & shooting,fan shop ,2,2
2017-12-11,20,top flite women's 2017 xl hybrid,golf apparel,outdoors ,1,1
2017-12-11,20,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-12-11,20,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-11,20,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-12-11,20,under armour women's ignite slide,electronics,footwear ,1,1
2017-12-11,21,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-11,21,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-12-11,21,field & stream sportsman 16 gun fire safe,fishing,fan shop ,2,2
2017-12-11,21,glove it imperial golf towel,trade-in,outdoors ,1,1
2017-12-11,21,hirzl women's soffft flex golf glove,golf balls,outdoors ,1,1
2017-12-11,21,merrell women's siren mid waterproof hiking b,men's golf clubs,outdoors ,1,1
2017-12-11,21,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-12-11,21,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-11,21,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-11,21,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-12-11,21,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-12-11,21,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-12-11,21,titleist club glove travel cover,golf gloves,outdoors ,1,1
2017-12-11,21,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-12-11,21,under armour men's compression ev sl slide,electronics,footwear ,1,1
2017-12-11,21,under armour women's micro g skulpt running s,boxing & mma,footwear ,1,1
2017-12-11,22,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-12-11,22,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-12-11,22,garmin approach s3 golf gps watch,trade-in,outdoors ,1,1
2017-12-11,22,merrell women's siren mid waterproof hiking b,men's golf clubs,outdoors ,1,1
2017-12-11,22,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-12-11,22,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-11,22,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-12-11,22,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-12-11,22,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,2,2
2017-12-11,22,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-12-11,22,sole e25 elliptical,basketball,fitness ,1,1
2017-12-11,22,sole e35 elliptical,strength training,footwear ,2,2
2017-12-11,22,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-12-11,22,under armour kids' mercenary slide,electronics,footwear ,1,1
2017-12-11,23,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-12-11,23,adidas men's germany black crest away tee,girls' apparel,golf ,2,2
2017-12-11,23,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,2,2
2017-12-11,23,field & stream sportsman 16 gun fire safe,fishing,fan shop ,3,3
2017-12-11,23,lija women's mid-length panel golf shorts,golf shoes,outdoors ,1,1
2017-12-11,23,nike dri-fit crew sock 6 pack,hockey,fitness ,2,2
2017-12-11,23,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-12-11,23,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-12-11,23,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,2,2
2017-12-11,23,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-12-11,23,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-12-11,23,under armour hustle storm medium duffle bag,fitness accessories,footwear ,2,2
2017-12-11,23,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-12,6,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-12-12,6,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,1,1
2017-12-12,6,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,2,2
2017-12-12,6,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-12-12,6,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-12,6,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-12-12,6,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-12-12,6,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-12-12,6,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-12-12,6,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-12,6,perfect fitness perfect rip deck,cleats,apparel ,2,2
2017-12-12,6,sole e25 elliptical,basketball,fitness ,2,2
2017-12-12,6,sole e35 elliptical,strength training,footwear ,1,1
2017-12-12,6,under armour women's ignite slide,electronics,footwear ,1,1
2017-12-12,7,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-12-12,7,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-12-12,7,hirzl women's soffft flex golf glove,golf balls,outdoors ,1,1
2017-12-12,7,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-12-12,7,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-12-12,7,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-12-12,7,perfect fitness perfect rip deck,cleats,apparel ,2,2
2017-12-12,7,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-12-12,7,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-12-12,7,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-12-12,7,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,2,2
2017-12-12,8,adidas men's germany black crest away tee,girls' apparel,golf ,2,2
2017-12-12,8,cleveland golf women's 588 rtx cb satin chrom,golf apparel,outdoors ,1,1
